transaction_id,user_id,amount,merchant,location,device_type,timestamp,is_fraud
TXF675FBD1,976,35.91,Walmart,Dubai,web,2025-01-18 15:04:53,0
TX17395C3F,839,28.88,Whole Foods,London,mobile,2025-01-18 15:05:51,0
TX806B31BE,810,28.96,Emirates,Mumbai,tablet,2025-01-18 15:08:15,0
TXC1899824,781,11.14,Offshore Trading,Singapore,web,2025-01-18 15:11:49,0
TX5880C7E2,129,34.63,Uber,NYC,mobile,2025-01-18 15:14:34,0
TX534D8D56,412,255.46,Crypto Exchange X,Dubai,mobile,2025-01-18 15:14:45,0
TX135D4090,876,17.67,Shell Gas,Dubai,mobile,2025-01-18 15:16:05,0
TXCFCAC1FA,633,24.23,Walmart,Mumbai,mobile,2025-01-18 15:23:53,0
TX86529453,261,17.33,Quick Cash LLC,Dubai,atm,2025-01-18 15:25:20,0
TXD0DE9166,716,80.9,Walmart,London,mobile,2025-01-18 15:25:50,0
TX79FDDF9C,27,35.56,Spotify,Dubai,atm,2025-01-18 15:31:57,0
TX36162094,397,6.42,Apple Store,NYC,tablet,2025-01-18 15:33:55,0
TXF36640CC,755,32.29,Spotify,Dubai,web,2025-01-18 15:34:43,0
TXF6D8D17A,785,122.1,Uber,London,web,2025-01-18 15:39:08,0
TX591B51AE,510,58.14,Walmart,Singapore,mobile,2025-01-18 15:39:32,0
TXDE9B5A26,274,35.1,Quick Cash LLC,Mumbai,tablet,2025-01-18 15:42:50,0
TX954C3E7F,497,35.79,Shell Gas,Mumbai,mobile,2025-01-18 15:48:08,0
TX61050AE6,184,35.28,Marriott,NYC,tablet,2025-01-18 15:48:56,0
TX49751390,937,21.5,Amazon,Berlin,web,2025-01-18 15:50:35,0
TX3241844C,859,33.84,Crypto Exchange X,Mumbai,tablet,2025-01-18 15:51:07,0
TXC0A931BD,723,11.41,Marriott,Berlin,atm,2025-01-18 15:52:47,0
TX0EE76070,340,47.08,Zara,NYC,atm,2025-01-18 15:58:00,0
TXBBEEB63A,144,6.59,Crypto Exchange X,Dubai,mobile,2025-01-18 16:07:13,0
TX69590CF8,57,23.32,Zara,Dubai,tablet,2025-01-18 16:07:44,0
TXBE965FCF,384,74.65,Uber,Mumbai,tablet,2025-01-18 16:08:30,0
TX70D75C7E,833,36.51,Uber,London,tablet,2025-01-18 16:08:34,0
TXCA56FE66,370,29.99,Marriott,Dubai,mobile,2025-01-18 16:09:09,0
TX737236FF,800,35.05,Zara,Singapore,mobile,2025-01-18 16:18:10,0
TX57855C62,177,53.67,Emirates,Singapore,mobile,2025-01-18 16:21:41,0
TX9D3A872B,803,6.15,Whole Foods,London,mobile,2025-01-18 16:21:44,0
TX50EB7DEB,77,21.27,Marriott,Mumbai,mobile,2025-01-18 16:22:13,0
TX0D6DA852,341,48.22,Spotify,Singapore,tablet,2025-01-18 16:27:05,0
TX30D1E6B5,151,36.52,Emirates,NYC,web,2025-01-18 16:30:42,0
TXEC505519,604,18.5,Whole Foods,Dubai,atm,2025-01-18 16:31:16,0
TX0F0E105B,188,21.21,Nike,Mumbai,atm,2025-01-18 16:32:20,0
TX74F55719,14,85.93,Whole Foods,London,tablet,2025-01-18 16:35:10,0
TX5FD74AA8,322,24.6,Marriott,London,web,2025-01-18 16:39:02,0
TX21E38DA4,3,84.52,Amazon,Singapore,atm,2025-01-18 16:43:03,0
TXE2580E36,380,24.13,Crypto Exchange X,London,tablet,2025-01-18 16:43:28,0
TXA743F2B6,260,87.93,Netflix,London,atm,2025-01-18 16:44:04,0
TX833EC8D9,934,48.76,Spotify,Mumbai,web,2025-01-18 16:45:59,0
TX1500FB1C,526,41.1,Marriott,Dubai,atm,2025-01-18 16:48:03,0
TX67B3D2AC,440,30.51,Marriott,Dubai,web,2025-01-18 16:55:01,0
TX0609C551,601,25.8,McDonald's,Dubai,tablet,2025-01-18 16:55:48,0
TX7A480FA6,137,132.21,McDonald's,Berlin,atm,2025-01-18 17:01:46,0
TXBFC38E64,134,46.89,Starbucks,Mumbai,atm,2025-01-18 17:03:45,0
TXC2137D25,155,11.26,Netflix,London,web,2025-01-18 17:05:34,0
TXCC32EF54,868,53.29,Walmart,London,tablet,2025-01-18 17:05:59,0
TXF9993D9A,746,43.43,Crypto Exchange X,Berlin,tablet,2025-01-18 17:07:33,0
TXCED5CF3A,960,5.92,Crypto Exchange X,NYC,web,2025-01-18 17:17:56,0
TX0E8296B8,813,34.7,Walmart,Dubai,tablet,2025-01-18 17:21:17,0
TX80C25ECE,120,47.58,Quick Cash LLC,Singapore,mobile,2025-01-18 17:25:57,0
TX51EBCB69,166,45.87,Spotify,Mumbai,mobile,2025-01-18 17:29:17,0
TXBFB8803E,824,7.42,Uber,London,atm,2025-01-18 17:29:31,0
TX73EB9A27,548,19.97,Starbucks,NYC,mobile,2025-01-18 17:39:02,0
TX8DF4F588,615,26.75,Marriott,Dubai,web,2025-01-18 17:39:13,0
TX33FB9906,234,23.89,Amazon,Dubai,atm,2025-01-18 17:41:57,0
TXA7F95AB7,503,52.89,Starbucks,Singapore,mobile,2025-01-18 17:43:42,0
TXA1ED6410,903,50.4,Walmart,Berlin,atm,2025-01-18 17:44:13,0
TX6A4A7F4B,490,33.9,Starbucks,NYC,tablet,2025-01-18 17:44:36,0
TXCBB1E9CA,688,52.87,Amazon,Singapore,web,2025-01-18 17:52:15,0
TXFE42793F,750,73.34,Shell Gas,London,web,2025-01-18 17:54:51,0
TX3075CE7C,925,99.34,Whole Foods,Mumbai,mobile,2025-01-18 17:54:53,0
TX4438954C,209,76.66,Uber,NYC,tablet,2025-01-18 18:01:23,0
TX92342BA3,911,14.45,Netflix,Singapore,atm,2025-01-18 18:02:12,0
TX8851EA67,609,8.48,Offshore Trading,Singapore,atm,2025-01-18 18:07:28,0
TX0169E3E7,834,30.64,McDonald's,NYC,web,2025-01-18 18:10:07,0
TX8F8FDD4C,262,26.02,Amazon,Singapore,tablet,2025-01-18 18:15:57,0
TX826B6E46,118,29.39,Emirates,Mumbai,mobile,2025-01-18 18:17:21,0
TX41F68386,86,25.39,Best Buy,Singapore,mobile,2025-01-18 18:20:25,0
TX7B8294F8,384,38.27,Zara,London,mobile,2025-01-18 18:22:09,0
TX8A58777A,553,70.68,Quick Cash LLC,Berlin,mobile,2025-01-18 18:24:08,0
TX2C79020B,288,20.99,Spotify,Dubai,web,2025-01-18 18:27:24,0
TX3FF72D2A,269,90.14,Amazon,Berlin,tablet,2025-01-18 18:28:59,0
TX8207117C,817,109.57,Shell Gas,Mumbai,mobile,2025-01-18 18:30:05,0
TX0A62E00D,743,34.23,Best Buy,Singapore,mobile,2025-01-18 18:33:08,0
TXAF274EF2,635,21.04,Marriott,Singapore,web,2025-01-18 18:33:48,0
TXA0CC0C23,651,32.16,Shell Gas,Singapore,mobile,2025-01-18 18:36:12,0
TX58CA453D,847,17.64,McDonald's,London,tablet,2025-01-18 18:39:19,0
TXBC537D3D,225,12.93,Apple Store,NYC,web,2025-01-18 18:43:20,0
TXB6280D72,940,16.57,Emirates,London,atm,2025-01-18 18:43:48,0
TX0B712B3E,862,83.35,Netflix,London,mobile,2025-01-18 18:44:51,0
TX7ACE1FD7,344,26.02,McDonald's,Mumbai,web,2025-01-18 18:44:57,0
TX153F9376,347,33.07,Whole Foods,Berlin,atm,2025-01-18 18:46:38,0
TX3AD2B13F,185,46.72,Crypto Exchange X,Berlin,web,2025-01-18 18:48:57,0
TX2FE17F33,710,25.08,McDonald's,Mumbai,web,2025-01-18 18:49:14,0
TXB5AD381B,304,19.7,Apple Store,NYC,mobile,2025-01-18 18:49:54,0
TX8BE93539,268,39.19,Amazon,Berlin,web,2025-01-18 18:51:04,0
TX491164FD,673,107.11,Quick Cash LLC,Berlin,tablet,2025-01-18 18:51:52,0
TX57A7654C,197,18.16,Zara,London,atm,2025-01-18 18:52:55,0
TX1C18279D,114,76.18,Apple Store,London,mobile,2025-01-18 18:56:09,0
TX5FC88D84,861,4470.4,Whole Foods,Mumbai,web,2025-01-18 18:56:21,1
TXFDFAEB61,40,32.72,McDonald's,Mumbai,mobile,2025-01-18 19:00:02,0
TXCB0EADD6,919,10.99,Spotify,Berlin,web,2025-01-18 19:01:16,0
TX1A9CADBE,684,52.35,Walmart,Singapore,atm,2025-01-18 19:03:01,0
TX5D6FDC59,353,38.39,Offshore Trading,NYC,web,2025-01-18 19:04:40,0
TX3B9EB1BA,565,13.12,Uber,Singapore,web,2025-01-18 19:05:19,0
TX3D662AB7,315,109.05,Nike,Dubai,atm,2025-01-18 19:06:07,0
TX732C9A9E,410,26.44,Uber,London,atm,2025-01-18 19:13:17,0
TXFBED859E,703,13.9,Apple Store,Singapore,mobile,2025-01-18 19:14:29,0
TXFDA9AA5E,910,29.85,Zara,NYC,web,2025-01-18 19:19:15,0
TXCFFD640C,228,14.38,Walmart,Dubai,tablet,2025-01-18 19:20:18,0
TX76DEED06,534,47.05,Best Buy,Dubai,atm,2025-01-18 19:21:26,0
TX9F75D32D,865,17.46,McDonald's,Singapore,tablet,2025-01-18 19:22:12,0
TXDE5FD549,15,48.19,Walmart,London,atm,2025-01-18 19:28:21,0
TX4A4107DB,9,8.67,McDonald's,Singapore,web,2025-01-18 19:28:58,0
TXDE2249D7,615,16.7,Emirates,NYC,mobile,2025-01-18 19:34:25,0
TXEF0E517B,143,33.23,Best Buy,London,atm,2025-01-18 19:35:12,0
TXD1F90C6D,994,8.58,Walmart,NYC,web,2025-01-18 19:40:05,0
TX53922363,121,24.72,Spotify,London,mobile,2025-01-18 19:42:34,0
TXE0D7C3C9,739,29.6,Uber,Mumbai,tablet,2025-01-18 19:42:39,0
TXCEB72A51,318,60.12,Netflix,London,mobile,2025-01-18 19:43:14,0
TX391BF71D,924,15.43,Quick Cash LLC,NYC,tablet,2025-01-18 19:43:26,0
TXA05534BE,867,21.54,Offshore Trading,Dubai,tablet,2025-01-18 19:43:39,0
TX52069B5C,799,35.22,Starbucks,NYC,web,2025-01-18 19:45:34,0
TX82FDA985,641,24.03,McDonald's,Dubai,web,2025-01-18 19:46:44,0
TX8EEBE60F,217,17.54,Netflix,Mumbai,web,2025-01-18 19:47:41,0
TX4856EA5C,108,17.6,Spotify,Mumbai,atm,2025-01-18 19:51:51,0
TXBB6A7A00,263,18.75,Emirates,NYC,web,2025-01-18 19:53:38,0
TX3401933D,79,61.57,Zara,Dubai,tablet,2025-01-18 19:54:50,0
TX6E949DB7,786,33.7,Nike,London,tablet,2025-01-18 19:57:47,0
TX8ACFBCAC,289,10.79,Spotify,NYC,mobile,2025-01-18 19:59:14,0
TXF06ED2E7,441,20.25,Crypto Exchange X,NYC,tablet,2025-01-18 20:00:25,0
TX34A97CD3,620,15.08,Offshore Trading,London,web,2025-01-18 20:01:23,0
TX5FE103E9,702,4452.27,Zara,Mumbai,atm,2025-01-18 20:02:08,1
TX864F303E,594,27.8,Starbucks,Berlin,tablet,2025-01-18 20:12:03,0
TXF7D2A89C,736,6.98,Crypto Exchange X,NYC,tablet,2025-01-18 20:13:59,0
TX9D0AC625,115,44.55,Zara,London,atm,2025-01-18 20:15:47,0
TX8D358968,280,24.16,Quick Cash LLC,London,web,2025-01-18 20:16:03,0
TXDDC7DFF7,761,19.8,Spotify,NYC,web,2025-01-18 20:17:40,0
TXEEAE2961,719,47.34,Best Buy,Singapore,mobile,2025-01-18 20:18:31,0
TX02B236D6,633,41.6,Quick Cash LLC,Singapore,mobile,2025-01-18 20:20:46,0
TX9A8192EE,940,24.62,Nike,NYC,atm,2025-01-18 20:21:20,0
TX8E5BD4A3,984,27.39,Marriott,Dubai,tablet,2025-01-18 20:24:20,0
TXEC920CBB,84,38.67,Best Buy,Singapore,tablet,2025-01-18 20:26:19,0
TX308ADB7F,553,13.14,Netflix,Dubai,tablet,2025-01-18 20:31:46,0
TXD3A95BAA,901,31.11,Apple Store,Berlin,tablet,2025-01-18 20:31:47,0
TX28BEDF3C,328,45.91,Marriott,NYC,atm,2025-01-18 20:32:26,0
TXB8EAD8E8,59,14.22,Shell Gas,NYC,mobile,2025-01-18 20:32:48,0
TXA17C8FE5,120,58.65,Marriott,Singapore,tablet,2025-01-18 20:33:18,0
TX91107059,723,22.61,Spotify,Dubai,atm,2025-01-18 20:34:24,0
TX4AA2A782,920,48.66,Amazon,Singapore,web,2025-01-18 20:37:19,0
TX4794820F,708,74.54,Walmart,Singapore,tablet,2025-01-18 20:39:24,0
TXFC790655,38,3730.09,Emirates,Berlin,web,2025-01-18 20:44:20,1
TXCE927B59,413,35.18,Offshore Trading,Mumbai,atm,2025-01-18 20:44:42,0
TXA44E9A06,349,69.77,Best Buy,London,atm,2025-01-18 20:48:06,0
TX64906F54,912,5.34,Spotify,Mumbai,atm,2025-01-18 20:55:58,0
TX414DAA4E,531,10.06,Uber,Mumbai,web,2025-01-18 21:00:23,0
TXB266D851,235,8.11,Apple Store,Dubai,atm,2025-01-18 21:01:16,0
TX8FFF8616,570,28.84,Netflix,Dubai,web,2025-01-18 21:08:00,0
TX2EACE976,749,46.51,Crypto Exchange X,Berlin,tablet,2025-01-18 21:09:19,0
TX4445B3D9,583,21.51,Nike,Mumbai,web,2025-01-18 21:12:44,0
TX3044F408,418,14.78,Shell Gas,Dubai,mobile,2025-01-18 21:16:14,0
TXA9D4DACE,718,148.63,Walmart,Berlin,mobile,2025-01-18 21:16:43,0
TX783FD275,305,30.82,Quick Cash LLC,Berlin,web,2025-01-18 21:17:06,0
TXC3CB170D,129,25.95,Uber,Singapore,mobile,2025-01-18 21:18:27,0
TX23B7B898,863,19.23,Netflix,NYC,atm,2025-01-18 21:19:33,0
TX04B1F0CC,720,19.65,Spotify,Mumbai,atm,2025-01-18 21:20:06,0
TX6B6EB957,732,98.99,Starbucks,Berlin,atm,2025-01-18 21:31:01,0
TX301E8973,890,28.32,Apple Store,Berlin,atm,2025-01-18 21:33:17,0
TX3F1CC575,714,27.4,Best Buy,Berlin,tablet,2025-01-18 21:35:05,0
TXF5EBAD36,31,60.87,Starbucks,Mumbai,tablet,2025-01-18 21:35:41,0
TX7FFA434A,844,33.96,Crypto Exchange X,Berlin,mobile,2025-01-18 21:38:22,0
TX6B479991,36,8.24,Offshore Trading,London,web,2025-01-18 21:44:21,0
TX14AE1E45,693,18.1,Whole Foods,Singapore,atm,2025-01-18 21:50:06,0
TXF3664640,992,43.63,Emirates,Berlin,tablet,2025-01-18 21:50:22,0
TX7C538E20,404,135.32,Best Buy,Mumbai,atm,2025-01-18 21:51:46,0
TXDA1B83A6,312,121.49,Netflix,Berlin,mobile,2025-01-18 21:52:17,0
TXFA5F361E,928,38.65,Starbucks,Singapore,web,2025-01-18 21:55:28,0
TX53AE84AD,456,81.91,Starbucks,Berlin,mobile,2025-01-18 21:56:43,0
TX2F0BE136,923,13.17,Starbucks,Berlin,mobile,2025-01-18 21:57:07,0
TXCA64F231,311,31.73,Amazon,Mumbai,mobile,2025-01-18 21:58:47,0
TX5516F867,185,15.78,Nike,Mumbai,tablet,2025-01-18 22:01:31,0
TXB3BDDB41,557,34.71,Nike,London,tablet,2025-01-18 22:02:49,0
TX372B0B86,373,35.6,Nike,Singapore,web,2025-01-18 22:03:29,0
TX1D73AC3A,712,27.3,Shell Gas,London,web,2025-01-18 22:06:47,0
TX37FD976B,299,56.66,Walmart,Singapore,atm,2025-01-18 22:15:21,0
TX4D47A9AC,760,16.37,Apple Store,Dubai,mobile,2025-01-18 22:24:49,0
TX7490BA6A,355,15.89,Whole Foods,Dubai,web,2025-01-18 22:26:21,0
TX86EEAF0C,356,33.66,Crypto Exchange X,London,tablet,2025-01-18 22:27:50,0
TX703A7893,710,15.1,Walmart,NYC,web,2025-01-18 22:29:04,0
TX1728F99B,261,15.8,Spotify,NYC,atm,2025-01-18 22:29:40,0
TXF3B081B0,286,39.9,Crypto Exchange X,NYC,web,2025-01-18 22:30:57,0
TX40668F33,547,28.46,Whole Foods,Mumbai,tablet,2025-01-18 22:37:10,0
TXEDBB0979,332,2514.73,Netflix,Dubai,tablet,2025-01-18 22:38:21,1
TX64EBF9CC,385,168.19,Marriott,Dubai,tablet,2025-01-18 22:39:33,0
TX813A71C5,339,25.06,Whole Foods,Singapore,mobile,2025-01-18 22:40:07,0
TX26497DB2,623,21.89,Crypto Exchange X,Singapore,web,2025-01-18 22:40:37,0
TX010EDA40,336,3.43,Spotify,Berlin,atm,2025-01-18 22:46:02,0
TX2045E7C1,612,198.55,Shell Gas,Mumbai,mobile,2025-01-18 22:46:39,0
TX74DAC759,235,14.02,Spotify,NYC,atm,2025-01-18 22:48:37,0
TX98F2E24C,895,64.73,Starbucks,Dubai,mobile,2025-01-18 22:49:14,0
TX63313952,952,15.93,Walmart,Berlin,tablet,2025-01-18 22:49:14,0
TX2512D180,4,57.41,Amazon,London,web,2025-01-18 22:51:23,0
TXAB87DB80,105,16.62,Best Buy,Berlin,mobile,2025-01-18 22:55:29,0
TXB7292F00,102,16.56,Amazon,London,web,2025-01-18 22:55:32,0
TX73AA0F65,183,55.36,Starbucks,Dubai,web,2025-01-18 22:56:46,0
TX62147DF9,787,29.64,Quick Cash LLC,Dubai,atm,2025-01-18 22:57:49,0
TX407F600E,247,52.44,Zara,NYC,mobile,2025-01-18 22:58:39,0
TXFC4DFB9C,584,17.38,Marriott,Berlin,web,2025-01-18 22:59:40,0
TX87DFE6D1,252,66.09,Zara,London,atm,2025-01-18 22:59:57,0
TX43E97B9B,63,53.34,Amazon,Berlin,web,2025-01-18 23:00:45,0
TXE0AD65F2,84,64.65,Emirates,Singapore,mobile,2025-01-18 23:06:31,0
TX5F972016,943,26.01,Walmart,Berlin,web,2025-01-18 23:06:37,0
TX829E1355,559,18.44,Spotify,Dubai,web,2025-01-18 23:06:49,0
TX8162F579,651,16.74,Spotify,London,mobile,2025-01-18 23:06:59,0
TX055D2572,189,15.69,Spotify,Singapore,mobile,2025-01-18 23:07:50,0
TXF50419F7,486,26.58,Shell Gas,Berlin,web,2025-01-18 23:09:29,0
TX8ECADD7B,658,42.84,McDonald's,London,mobile,2025-01-18 23:09:41,0
TX51B1D74E,780,16.71,Nike,NYC,tablet,2025-01-18 23:10:35,0
TXBA5A9535,657,72.38,Zara,Singapore,web,2025-01-18 23:11:02,0
TX2DF410A4,597,17.12,Crypto Exchange X,Dubai,tablet,2025-01-18 23:13:36,0
TXE4FB1BBA,625,17.03,Marriott,NYC,web,2025-01-18 23:15:12,0
TXC15CA4B3,374,49.8,Nike,Dubai,mobile,2025-01-18 23:19:13,0
TXF9EA98C3,700,14.52,Marriott,London,atm,2025-01-18 23:21:13,0
TXBC31F8B2,297,69.91,Apple Store,Mumbai,atm,2025-01-18 23:23:33,0
TX3DA0DA36,720,244.34,McDonald's,London,mobile,2025-01-18 23:24:08,0
TX5C1D4887,454,21.08,Marriott,Mumbai,web,2025-01-18 23:25:49,0
TX3F8DCA23,578,34.64,Best Buy,London,tablet,2025-01-18 23:31:06,0
TX470D8559,476,30.35,Emirates,Mumbai,mobile,2025-01-18 23:32:53,0
TXE254CC1B,569,26.5,Crypto Exchange X,London,mobile,2025-01-18 23:36:42,0
TX7C607AD7,713,21.81,Quick Cash LLC,Mumbai,atm,2025-01-18 23:37:29,0
TX6CB1A5A9,282,24.54,Apple Store,Dubai,tablet,2025-01-18 23:38:40,0
TX6A3BA0B0,474,40.64,Apple Store,NYC,atm,2025-01-18 23:39:18,0
TX6706DE2F,404,14.81,Starbucks,Singapore,atm,2025-01-18 23:39:41,0
TX1A37628F,19,32.57,Spotify,Singapore,web,2025-01-18 23:41:12,0
TX05C5A127,853,40.54,McDonald's,London,atm,2025-01-18 23:45:55,0
TX5856A9D8,685,59.37,Emirates,Berlin,tablet,2025-01-18 23:47:21,0
TXC022BA62,46,96.38,Quick Cash LLC,NYC,tablet,2025-01-18 23:48:26,0
TX1A5F7990,70,41.24,McDonald's,Mumbai,tablet,2025-01-18 23:48:26,0
TX233C280F,927,13.88,Marriott,Berlin,mobile,2025-01-18 23:50:45,0
TX2E2B051F,847,45.1,Uber,NYC,atm,2025-01-18 23:56:11,0
TXDE84AF0D,730,47.76,Whole Foods,Dubai,mobile,2025-01-19 00:04:22,0
TX5AAC74E1,709,38.37,Amazon,London,mobile,2025-01-19 00:06:33,0
TX3A4D0096,842,52.48,Emirates,London,atm,2025-01-19 00:06:46,0
TX7B5DDC3F,598,80.4,Whole Foods,Singapore,mobile,2025-01-19 00:10:02,0
TX09848E08,6,33.76,Spotify,Mumbai,mobile,2025-01-19 00:10:05,0
TX24ECFF52,455,28.24,Walmart,NYC,tablet,2025-01-19 00:13:18,0
TX248B2586,332,17.02,Quick Cash LLC,Dubai,web,2025-01-19 00:15:30,0
TX3D9FC1DE,173,36.76,Shell Gas,Berlin,mobile,2025-01-19 00:17:03,0
TX258C4A6C,860,29.82,Best Buy,NYC,mobile,2025-01-19 00:18:34,0
TX8799A7F2,655,26.58,McDonald's,NYC,atm,2025-01-19 00:19:28,0
TX890766DC,902,16.73,Shell Gas,Singapore,mobile,2025-01-19 00:19:49,0
TX89614DFC,110,127.82,Uber,NYC,mobile,2025-01-19 00:20:50,0
TX239386AA,976,33.47,Crypto Exchange X,Dubai,tablet,2025-01-19 00:20:58,0
TXE7498233,605,19.39,Marriott,Singapore,atm,2025-01-19 00:24:47,0
TX509DA929,569,395.65,Offshore Trading,Berlin,tablet,2025-01-19 00:26:39,0
TX2FBE344B,184,325.69,Uber,Dubai,mobile,2025-01-19 00:27:59,0
TX78437A69,625,32.88,Uber,Berlin,web,2025-01-19 00:29:57,0
TX2B18993B,597,32.95,Best Buy,Dubai,tablet,2025-01-19 00:31:30,0
TXC9915DBC,702,47.93,Emirates,London,web,2025-01-19 00:31:40,0
TXAFF61732,152,32.96,Walmart,London,mobile,2025-01-19 00:34:02,0
TX13EB2A11,637,15.65,Shell Gas,Dubai,atm,2025-01-19 00:34:41,0
TX0CF7FD20,95,5.63,Zara,NYC,mobile,2025-01-19 00:36:37,0
TX2E801D73,72,24.16,Walmart,Dubai,tablet,2025-01-19 00:38:21,0
TX31E726C2,471,55.99,Emirates,Dubai,mobile,2025-01-19 00:40:55,0
TXE64D1C5B,119,23.75,Starbucks,Singapore,web,2025-01-19 00:42:38,0
TX33581A97,710,32.14,Quick Cash LLC,London,tablet,2025-01-19 00:44:59,0
TX6C783171,483,43.12,Best Buy,NYC,mobile,2025-01-19 00:48:41,0
TX44115BB6,239,58.17,Apple Store,London,mobile,2025-01-19 00:52:00,0
TX9185A806,273,13.6,Best Buy,Mumbai,tablet,2025-01-19 00:52:48,0
TXB51ADD6F,498,57.24,Shell Gas,Berlin,web,2025-01-19 00:54:29,0
TX87FB99DF,599,133.73,Zara,NYC,web,2025-01-19 01:09:09,0
TX05864004,799,11.85,Netflix,London,atm,2025-01-19 01:11:58,0
TX47150977,573,21.53,Zara,Mumbai,web,2025-01-19 01:12:45,0
TXAB2D3CD8,550,43.13,Starbucks,Singapore,web,2025-01-19 01:14:33,0
TX694419EE,607,46.53,Uber,NYC,atm,2025-01-19 01:14:56,0
TX787590B9,598,45.06,Shell Gas,Dubai,mobile,2025-01-19 01:17:42,0
TXF519A776,349,11.36,Whole Foods,Singapore,web,2025-01-19 01:19:55,0
TX7FABBA91,221,36.08,Crypto Exchange X,NYC,tablet,2025-01-19 01:20:53,0
TX7A39AF34,526,54.41,Quick Cash LLC,NYC,mobile,2025-01-19 01:25:48,0
TXF52A881C,125,17.96,Shell Gas,Berlin,mobile,2025-01-19 01:26:42,0
TX9FED18B3,242,72.62,Shell Gas,NYC,atm,2025-01-19 01:27:21,0
TXF7BC9933,150,124.85,Netflix,Dubai,tablet,2025-01-19 01:27:37,0
TXB55BC818,491,111.81,Best Buy,Mumbai,web,2025-01-19 01:28:16,0
TXF96EA151,973,99.17,Offshore Trading,Berlin,web,2025-01-19 01:29:29,0
TX057FE892,876,69.1,Netflix,Singapore,web,2025-01-19 01:32:58,0
TX1DC2D403,87,59.98,Spotify,Singapore,atm,2025-01-19 01:39:54,0
TX0441938D,822,59.16,Netflix,Mumbai,tablet,2025-01-19 01:43:33,0
TX645132B6,152,10.52,Shell Gas,Dubai,mobile,2025-01-19 01:44:30,0
TXDD5A5910,911,3700.61,Best Buy,NYC,mobile,2025-01-19 01:44:41,1
TXB530799D,206,49.15,Nike,London,web,2025-01-19 01:46:01,0
TX2B0A073C,126,64.22,Quick Cash LLC,Singapore,atm,2025-01-19 01:47:27,0
TX353E3751,788,50.88,Marriott,Dubai,atm,2025-01-19 01:49:27,0
TX0A7826F1,834,48.06,Emirates,Berlin,mobile,2025-01-19 01:49:36,0
TXC9F01749,398,48.3,Quick Cash LLC,Mumbai,tablet,2025-01-19 01:50:20,0
TX32E36620,547,18.74,Marriott,London,web,2025-01-19 01:51:22,0
TX94E97449,791,51.64,Walmart,London,mobile,2025-01-19 01:53:17,0
TX378F83CB,853,16.43,Amazon,Berlin,tablet,2025-01-19 01:55:04,0
TX16F0C5A2,419,24.32,Best Buy,Singapore,mobile,2025-01-19 01:55:32,0
TX2CFB2D62,785,27.0,Amazon,Berlin,mobile,2025-01-19 01:55:56,0
TXBA6CA48B,795,8.8,Spotify,NYC,tablet,2025-01-19 01:58:20,0
TX09C3A211,793,54.45,Whole Foods,Berlin,mobile,2025-01-19 02:00:07,0
TX42BB06A0,896,16.3,Offshore Trading,London,tablet,2025-01-19 02:03:47,0
TX4E754E48,837,9.48,Amazon,Berlin,atm,2025-01-19 02:04:19,0
TX931AA6B9,448,4114.29,Emirates,Singapore,mobile,2025-01-19 02:12:15,1
TX88C4A732,315,26.88,Crypto Exchange X,London,tablet,2025-01-19 02:12:18,0
TX72DCB804,987,8.95,Starbucks,London,atm,2025-01-19 02:13:24,0
TX7F8DEDA3,447,34.1,Nike,Berlin,mobile,2025-01-19 02:15:42,0
TX7D243797,933,75.24,Offshore Trading,NYC,mobile,2025-01-19 02:16:39,0
TX41B73DFE,998,3522.6,Walmart,London,mobile,2025-01-19 02:23:02,1
TX74510579,16,26.73,McDonald's,NYC,atm,2025-01-19 02:24:07,0
TXBDD06090,141,52.84,Walmart,Singapore,tablet,2025-01-19 02:26:17,0
TXBE7CD1EF,565,84.41,McDonald's,Mumbai,tablet,2025-01-19 02:26:19,0
TX2BE0154E,88,77.24,Quick Cash LLC,NYC,mobile,2025-01-19 02:27:05,0
TXF5CD8F10,658,78.06,Netflix,Berlin,tablet,2025-01-19 02:28:27,0
TXBB6CF7C1,12,3588.04,Whole Foods,NYC,tablet,2025-01-19 02:29:03,1
TX8DD40857,844,48.58,Whole Foods,Mumbai,tablet,2025-01-19 02:29:30,0
TX5453FE04,429,17.92,Amazon,NYC,web,2025-01-19 02:29:50,0
TXAC331D36,674,141.43,Best Buy,Dubai,mobile,2025-01-19 02:33:41,0
TX3FB4A473,466,12.61,Netflix,Dubai,tablet,2025-01-19 02:35:32,0
TX09D9C21A,689,127.34,Offshore Trading,Mumbai,web,2025-01-19 02:44:08,0
TX166442ED,681,79.55,Spotify,Singapore,web,2025-01-19 02:45:04,0
TXE30C5217,290,62.27,Best Buy,Singapore,atm,2025-01-19 02:47:49,0
TXC3979373,801,23.85,Marriott,London,mobile,2025-01-19 02:48:39,0
TXFBEA3E08,821,79.33,Apple Store,Mumbai,atm,2025-01-19 02:52:54,0
TX01BD7D7C,322,33.77,Best Buy,London,web,2025-01-19 02:58:30,0
TX6306D876,64,46.14,Nike,NYC,mobile,2025-01-19 03:01:12,0
TX47DA578B,449,34.2,Offshore Trading,Singapore,atm,2025-01-19 03:02:06,0
TX63B00090,658,197.8,Starbucks,Singapore,atm,2025-01-19 03:03:07,0
TXB91B8F04,779,8.44,Crypto Exchange X,Mumbai,atm,2025-01-19 03:09:55,0
TXDDF99935,203,20.57,Uber,Berlin,web,2025-01-19 03:11:18,0
